HIT ID,Worker ID,Lifetime Approval Rate,Input.Article,Input.English Title1,Input.English Suggestion1,Input.English Title2,Input.English Suggestion2,Input.English Title3,Input.English Suggestion3,Input.English Title4,Input.English Suggestion4,Input.English Title5,Input.English Suggestion5,Input.English Title6,Input.English Suggestion6,Input.Spanish Title1,Input.Spanish Suggestion1,Input.Spanish Title2,Input.Spanish Suggestion2,Input.Spanish Title3,Input.Spanish Suggestion3,Input.Spanish Title4,Input.Spanish Suggestion4,Input.Spanish Title5,Input.Spanish Suggestion5,Input.Spanish Title6,Input.Spanish Suggestion6,English Proficiency,Spanish Proficiency,Option Choice Type.English,Option Choice Type.Spanish,Option Position,,
  306W7JMRYZ3GRFUPQCDX6L4E6LY8BT,  A1O4W7F05T6HY0,  68% (21/31),  https://firebasestorage.googleapis.com/v0/b/tes...,  “THE GIRLS WERE JUST SO YOUNG”: THE HORRORS OF ...,  Locals say Epstein was flying in underage girls...,  Girls who appeared to be 11 to 12 seen with Jef...,  An air traffic controller saw wealthy financier...,  The Myth of the ‘Underage Woman’,  One more shameful truth Jeffrey Epstein symboli...,  Court docs detail Maxwell’s ‘constant’ orgies w...,  Jeffrey Epstein and his alleged madam Ghislaine...,  Netflix are About to Drop a Jeffrey Epstein Doc...,  If anyone was going to get their hands on the s...,  Jeffrey Epstein Accused of Trafficking Girls as...,"  (Bloomberg) -- For years, locals whispered abou...","  Al acelerarse el cambio climático, el mundo est...",  Más incendios devastadores en California. Una s...,"  El cambio climático es peor de lo previsto, seg...",  La temperatura global podría aumentar hasta sie...,  Cambio climático: el preocupante informe cientí...,  El financista multimillonario que apreció muert...,  Little St James: la isla en la que Jeffrey Epst...,"  Supuestamente, Epstein invitaba a sus amigos po...",  Nuevo video muestra en más detalle la isla priv...,  Se lanzó un nuevo video online que muestra la r...,"  Jeffrey Epstein, al descubierto: su fortuna, su...",  Nuevo rico y hecho a sí mismo a base de delitos...,  4.8664874122256325,  4.108611515590122,  true,  false,  English-left,,
  306W7JMRYZ3GRFUPQCDX6L4E6LY8BT,  A1VP5B2K8BB9FJ,  96% (23/24),  https://firebasestorage.googleapis.com/v0/b/tes...,  “THE GIRLS WERE JUST SO YOUNG”: THE HORRORS OF ...,  Locals say Epstein was flying in underage girls...,  Girls who appeared to be 11 to 12 seen with Jef...,  An air traffic controller saw wealthy financier...,  The Myth of the ‘Underage Woman’,  One more shameful truth Jeffrey Epstein symboli...,  Court docs detail Maxwell’s ‘constant’ orgies w...,  Jeffrey Epstein and his alleged madam Ghislaine...,  Netflix are About to Drop a Jeffrey Epstein Doc...,  If anyone was going to get their hands on the s...,  Jeffrey Epstein Accused of Trafficking Girls as...,"  (Bloomberg) -- For years, locals whispered abou...","  Al acelerarse el cambio climático, el mundo est...",  Más incendios devastadores en California. Una s...,"  El cambio climático es peor de lo previsto, seg...",  La temperatura global podría aumentar hasta sie...,  Cambio climático: el preocupante informe cientí...,  El financista multimillonario que apreció muert...,  Little St James: la isla en la que Jeffrey Epst...,"  Supuestamente, Epstein invitaba a sus amigos po...",  Nuevo video muestra en más detalle la isla priv...,  Se lanzó un nuevo video online que muestra la r...,"  Jeffrey Epstein, al descubierto: su fortuna, su...",  Nuevo rico y hecho a sí mismo a base de delitos...,  5,  5,  true,  false,  English-left,,
  306W7JMRYZ3GRFUPQCDX6L4E6LY8BT,  A1VRXZADIKWB4S,  50% (2/4),  https://firebasestorage.googleapis.com/v0/b/tes...,  “THE GIRLS WERE JUST SO YOUNG”: THE HORRORS OF ...,  Locals say Epstein was flying in underage girls...,  Girls who appeared to be 11 to 12 seen with Jef...,  An air traffic controller saw wealthy financier...,  The Myth of the ‘Underage Woman’,  One more shameful truth Jeffrey Epstein symboli...,  Court docs detail Maxwell’s ‘constant’ orgies w...,  Jeffrey Epstein and his alleged madam Ghislaine...,  Netflix are About to Drop a Jeffrey Epstein Doc...,  If anyone was going to get their hands on the s...,  Jeffrey Epstein Accused of Trafficking Girls as...,"  (Bloomberg) -- For years, locals whispered abou...","  Al acelerarse el cambio climático, el mundo est...",  Más incendios devastadores en California. Una s...,"  El cambio climático es peor de lo previsto, seg...",  La temperatura global podría aumentar hasta sie...,  Cambio climático: el preocupante informe cientí...,  El financista multimillonario que apreció muert...,  Little St James: la isla en la que Jeffrey Epst...,"  Supuestamente, Epstein invitaba a sus amigos po...",  Nuevo video muestra en más detalle la isla priv...,  Se lanzó un nuevo video online que muestra la r...,"  Jeffrey Epstein, al descubierto: su fortuna, su...",  Nuevo rico y hecho a sí mismo a base de delitos...,  5,  1.0802469135802468,  true,  false,  Spanish-left,,
  306W7JMRYZ3GRFUPQCDX6L4E6LY8BT,  A1W2O47DAJLJHF,  60% (6/10),  https://firebasestorage.googleapis.com/v0/b/tes...,  “THE GIRLS WERE JUST SO YOUNG”: THE HORRORS OF ...,  Locals say Epstein was flying in underage girls...,  Girls who appeared to be 11 to 12 seen with Jef...,  An air traffic controller saw wealthy financier...,  The Myth of the ‘Underage Woman’,  One more shameful truth Jeffrey Epstein symboli...,  Court docs detail Maxwell’s ‘constant’ orgies w...,  Jeffrey Epstein and his alleged madam Ghislaine...,  Netflix are About to Drop a Jeffrey Epstein Doc...,  If anyone was going to get their hands on the s...,  Jeffrey Epstein Accused of Trafficking Girls as...,"  (Bloomberg) -- For years, locals whispered abou...","  Al acelerarse el cambio climático, el mundo est...",  Más incendios devastadores en California. Una s...,"  El cambio climático es peor de lo previsto, seg...",  La temperatura global podría aumentar hasta sie...,  Cambio climático: el preocupante informe cientí...,  El financista multimillonario que apreció muert...,  Little St James: la isla en la que Jeffrey Epst...,"  Supuestamente, Epstein invitaba a sus amigos po...",  Nuevo video muestra en más detalle la isla priv...,  Se lanzó un nuevo video online que muestra la r...,"  Jeffrey Epstein, al descubierto: su fortuna, su...",  Nuevo rico y hecho a sí mismo a base de delitos...,  4.78395061728395,  4.814814814814815,  true,  false,  Spanish-left,,
  306W7JMRYZ3GRFUPQCDX6L4E6LY8BT,  A1WBA22K962HFI,  67% (18/27),  https://firebasestorage.googleapis.com/v0/b/tes...,  “THE GIRLS WERE JUST SO YOUNG”: THE HORRORS OF ...,  Locals say Epstein was flying in underage girls...,  Girls who appeared to be 11 to 12 seen with Jef...,  An air traffic controller saw wealthy financier...,  The Myth of the ‘Underage Woman’,  One more shameful truth Jeffrey Epstein symboli...,  Court docs detail Maxwell’s ‘constant’ orgies w...,  Jeffrey Epstein and his alleged madam Ghislaine...,  Netflix are About to Drop a Jeffrey Epstein Doc...,  If anyone was going to get their hands on the s...,  Jeffrey Epstein Accused of Trafficking Girls as...,"  (Bloomberg) -- For years, locals whispered abou...","  Al acelerarse el cambio climático, el mundo est...",  Más incendios devastadores en California. Una s...,"  El cambio climático es peor de lo previsto, seg...",  La temperatura global podría aumentar hasta sie...,  Cambio climático: el preocupante informe cientí...,  El financista multimillonario que apreció muert...,  Little St James: la isla en la que Jeffrey Epst...,"  Supuestamente, Epstein invitaba a sus amigos po...",  Nuevo video muestra en más detalle la isla priv...,  Se lanzó un nuevo video online que muestra la r...,"  Jeffrey Epstein, al descubierto: su fortuna, su...",  Nuevo rico y hecho a sí mismo a base de delitos...,  4.969135802469135,  4.78395061728395,  true,  false,  Spanish-left,,
  306W7JMRYZ3GRFUPQCDX6L4E6LY8BT,  A1X3NSEU5AW2KD,  55% (16/29),  https://firebasestorage.googleapis.com/v0/b/tes...,  “THE GIRLS WERE JUST SO YOUNG”: THE HORRORS OF ...,  Locals say Epstein was flying in underage girls...,  Girls who appeared to be 11 to 12 seen with Jef...,  An air traffic controller saw wealthy financier...,  The Myth of the ‘Underage Woman’,  One more shameful truth Jeffrey Epstein symboli...,  Court docs detail Maxwell’s ‘constant’ orgies w...,  Jeffrey Epstein and his alleged madam Ghislaine...,  Netflix are About to Drop a Jeffrey Epstein Doc...,  If anyone was going to get their hands on the s...,  Jeffrey Epstein Accused of Trafficking Girls as...,"  (Bloomberg) -- For years, locals whispered abou...","  Al acelerarse el cambio climático, el mundo est...",  Más incendios devastadores en California. Una s...,"  El cambio climático es peor de lo previsto, seg...",  La temperatura global podría aumentar hasta sie...,  Cambio climático: el preocupante informe cientí...,  El financista multimillonario que apreció muert...,  Little St James: la isla en la que Jeffrey Epst...,"  Supuestamente, Epstein invitaba a sus amigos po...",  Nuevo video muestra en más detalle la isla priv...,  Se lanzó un nuevo video online que muestra la r...,"  Jeffrey Epstein, al descubierto: su fortuna, su...",  Nuevo rico y hecho a sí mismo a base de delitos...,  5,  1.3888888888888888,  true,  false,  Spanish-left,,
  306W7JMRYZ3GRFUPQCDX6L4E6LY8BT,  A20OU80R4OGJRE,  58% (14/24),  https://firebasestorage.googleapis.com/v0/b/tes...,  “THE GIRLS WERE JUST SO YOUNG”: THE HORRORS OF ...,  Locals say Epstein was flying in underage girls...,  Girls who appeared to be 11 to 12 seen with Jef...,  An air traffic controller saw wealthy financier...,  The Myth of the ‘Underage Woman’,  One more shameful truth Jeffrey Epstein symboli...,  Court docs detail Maxwell’s ‘constant’ orgies w...,  Jeffrey Epstein and his alleged madam Ghislaine...,  Netflix are About to Drop a Jeffrey Epstein Doc...,  If anyone was going to get their hands on the s...,  Jeffrey Epstein Accused of Trafficking Girls as...,"  (Bloomberg) -- For years, locals whispered abou...","  Al acelerarse el cambio climático, el mundo est...",  Más incendios devastadores en California. Una s...,"  El cambio climático es peor de lo previsto, seg...",  La temperatura global podría aumentar hasta sie...,  Cambio climático: el preocupante informe cientí...,  El financista multimillonario que apreció muert...,  Little St James: la isla en la que Jeffrey Epst...,"  Supuestamente, Epstein invitaba a sus amigos po...",  Nuevo video muestra en más detalle la isla priv...,  Se lanzó un nuevo video online que muestra la r...,"  Jeffrey Epstein, al descubierto: su fortuna, su...",  Nuevo rico y hecho a sí mismo a base de delitos...,  5,  5,  true,  false,  Spanish-left,,
  306W7JMRYZ3GRFUPQCDX6L4E6LY8BT,  A20SG6G92Z7H0P,  100% (1/1),  https://firebasestorage.googleapis.com/v0/b/tes...,  “THE GIRLS WERE JUST SO YOUNG”: THE HORRORS OF ...,  Locals say Epstein was flying in underage girls...,  Girls who appeared to be 11 to 12 seen with Jef...,  An air traffic controller saw wealthy financier...,  The Myth of the ‘Underage Woman’,  One more shameful truth Jeffrey Epstein symboli...,  Court docs detail Maxwell’s ‘constant’ orgies w...,  Jeffrey Epstein and his alleged madam Ghislaine...,  Netflix are About to Drop a Jeffrey Epstein Doc...,  If anyone was going to get their hands on the s...,  Jeffrey Epstein Accused of Trafficking Girls as...,"  (Bloomberg) -- For years, locals whispered abou...","  Al acelerarse el cambio climático, el mundo est...",  Más incendios devastadores en California. Una s...,"  El cambio climático es peor de lo previsto, seg...",  La temperatura global podría aumentar hasta sie...,  Cambio climático: el preocupante informe cientí...,  El financista multimillonario que apreció muert...,  Little St James: la isla en la que Jeffrey Epst...,"  Supuestamente, Epstein invitaba a sus amigos po...",  Nuevo video muestra en más detalle la isla priv...,  Se lanzó un nuevo video online que muestra la r...,"  Jeffrey Epstein, al descubierto: su fortuna, su...",  Nuevo rico y hecho a sí mismo a base de delitos...,  5,  5,  true,  false,  English-left,,
  306W7JMRYZ3GRFUPQCDX6L4E6LY8BT,  A23UW17D0X5IWS,  100% (25/25),  https://firebasestorage.googleapis.com/v0/b/tes...,  “THE GIRLS WERE JUST SO YOUNG”: THE HORRORS OF ...,  Locals say Epstein was flying in underage girls...,  Girls who appeared to be 11 to 12 seen with Jef...,  An air traffic controller saw wealthy financier...,  The Myth of the ‘Underage Woman’,  One more shameful truth Jeffrey Epstein symboli...,  Court docs detail Maxwell’s ‘constant’ orgies w...,  Jeffrey Epstein and his alleged madam Ghislaine...,  Netflix are About to Drop a Jeffrey Epstein Doc...,  If anyone was going to get their hands on the s...,  Jeffrey Epstein Accused of Trafficking Girls as...,"  (Bloomberg) -- For years, locals whispered abou...","  Al acelerarse el cambio climático, el mundo est...",  Más incendios devastadores en California. Una s...,"  El cambio climático es peor de lo previsto, seg...",  La temperatura global podría aumentar hasta sie...,  Cambio climático: el preocupante informe cientí...,  El financista multimillonario que apreció muert...,  Little St James: la isla en la que Jeffrey Epst...,"  Supuestamente, Epstein invitaba a sus amigos po...",  Nuevo video muestra en más detalle la isla priv...,  Se lanzó un nuevo video online que muestra la r...,"  Jeffrey Epstein, al descubierto: su fortuna, su...",  Nuevo rico y hecho a sí mismo a base de delitos...,  5,  5,  true,  false,  Spanish-left,,
  306W7JMRYZ3GRFUPQCDX6L4E6LY8BT,  A23UYMAR7U1OTL,  76% (16/21),  https://firebasestorage.googleapis.com/v0/b/tes...,  “THE GIRLS WERE JUST SO YOUNG”: THE HORRORS OF ...,  Locals say Epstein was flying in underage girls...,  Girls who appeared to be 11 to 12 seen with Jef...,  An air traffic controller saw wealthy financier...,  The Myth of the ‘Underage Woman’,  One more shameful truth Jeffrey Epstein symboli...,  Court docs detail Maxwell’s ‘constant’ orgies w...,  Jeffrey Epstein and his alleged madam Ghislaine...,  Netflix are About to Drop a Jeffrey Epstein Doc...,  If anyone was going to get their hands on the s...,  Jeffrey Epstein Accused of Trafficking Girls as...,"  (Bloomberg) -- For years, locals whispered abou...","  Al acelerarse el cambio climático, el mundo est...",  Más incendios devastadores en California. Una s...,"  El cambio climático es peor de lo previsto, seg...",  La temperatura global podría aumentar hasta sie...,  Cambio climático: el preocupante informe cientí...,  El financista multimillonario que apreció muert...,  Little St James: la isla en la que Jeffrey Epst...,"  Supuestamente, Epstein invitaba a sus amigos po...",  Nuevo video muestra en más detalle la isla priv...,  Se lanzó un nuevo video online que muestra la r...,"  Jeffrey Epstein, al descubierto: su fortuna, su...",  Nuevo rico y hecho a sí mismo a base de delitos...,  4.813271510748216,  4.25771595519266,  true,  false,  Spanish-left,,
